market_place,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiments
"""US""","""20852026""","""R2H158VCJYYV8A""","""B001EYUE6G""","""857614263""","""Green Mountain Coffee Lake & Lodge, K-Cup for Keurig Brewers""","""Grocery""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Great product! Arrived on time~""",2015-08-31,positive
"""US""","""27204133""","""R1JJ3HOMO7DIQL""","""B00018RC2U""","""788947615""","""Natural Touch Kaffree Roma, 7 Oz""","""Grocery""",1,2,2,0 	(N),1 	(Y),"""It is a great substitute for regular coffee and I highly recommend it""","""I have used Kaffree Roma for many years now and when my regular store stopped carrying it, guess where I finally found it, of course at Amazon. Thank you Amazon. I can't drink regular coffee because of a health problem but this product tastes as close to regular coffee as you can get. It is a great substitute for regular coffee and I highly recommend it.""",2015-08-31,positive
"""US""","""34353037""","""R3DHEV7O9PPUBU""","""B008HYNUHG""","""981590087""","""Gator Hammock Cooter Rub""","""Grocery""",1,1,1,0 	(N),1 	(Y),"""Good stuff""","""It was good. I've had it many times before""",2015-08-31,positive
"""US""","""34641686""","""RCXZP8XB5NQPS""","""B005MQKIXG""","""380189812""","""50 Nespresso OriginalLine Capsules variety pack: Intense Family - ''NOT compatible with Vertuoline''""","""Grocery""",0,0,0,0 	(N),1 	(Y),"""Three Stars""","""dented capsules""",2015-08-31,negative
"""US""","""22566902""","""R1JK5O3SUV75LC""","""B00Y1C9770""","""729982780""","""Jif Chocolate Nut Butter Almond Granola Bars, 5 Count Pack""","""Grocery""",1,0,0,0 	(N),0 	(N),"""Choosie Mommas Choose Jif Bars""","""Im a choosie Mother, and I choose Jif Granola Bars! They are sooooo good, my favorite is the Chocolate one.Its chocolaty, cruncchy nutty peanut buttery.I lovem and so did the Kids.I received as a Criwdtapper for unbiased teview""",2015-08-31,positive
"""US""","""34868020""","""R33O0AYSVVIC9V""","""B00DY0B2X2""","""200727160""","""Pennant Deluxe Fruit Cake Mix, 16 Ounce""","""Grocery""",1,2,2,0 	(N),1 	(Y),"""Nice glazed fruit colors""","""The glazed fruits pieces are colorful and pieces distinct, not clumped together. Turns out really nice and taste good in my fruitcake.""",2015-08-31,positive
"""US""","""34815577""","""R1VSL8LLUH1JA1""","""B001EO6CPI""","""263912591""","""Sweetleaf Liquid Stevia 2-Ounce""","""Grocery""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Love this product. It sweetens without any after taste.""",2015-08-31,positive
"""US""","""28947823""","""RW41A3H4LCU8M""","""B002CYIJUK""","""280667647""","""Torani Coffee Syrup Variety Pack - Vanilla, Caramel, Hazelnut, 3-Count, 25.4-Ounce Bottles""","""Grocery""",1,1,1,0 	(N),1 	(Y),"""Five Stars""","""I loves these because you need very little to have the flavor.""",2015-08-31,positive
"""US""","""20869030""","""R1INN2XSICWA57""","""B001ET5Y52""","""938480268""","""Newman's Own Organics Organic Raisins, 6.0 Ounce (Pack of 6)""","""Grocery""",1,0,0,0 	(N),1 	(Y),"""My husband and I each enjoy 2 or 3 each evening as a dessert""","""These are tangy and usually soft enough to almost be &#34;stewed&#34; the way my mamma used to serve them. My husband and I each enjoy 2 or 3 each evening as a dessert.""",2015-08-31,positive
"""US""","""11120418""","""R1J5781EPNBMNH""","""B0039556K2""","""762849292""","""Van Houtte Chocolate Raspberry Truffle Coffee, Light Roast, K-Cup Portion Pack for Keurig K-Cup Brewers 24-Count (Pack of 2)""","""Grocery""",1,0,0,0 	(N),1 	(Y),"""A Must-Have""","""My absolute favorite!""",2015-08-31,positive
"""US""","""41775873""","""R3CKEJ3YTHR9EI""","""B00GISK49A""","""156138528""","""All 4 you Hot Sauce Clear Glass Dasher Bottle - Empty - 5 oz - 12 Pack""","""Grocery""",1,1,1,0 	(N),1 	(Y),"""Five Stars""","""Best price I have found!""",2015-08-31,positive
"""US""","""50010027""","""R3LZY45US4TW4V""","""B00BE1UI4M""","""966213327""","""Amy's Organic Refried Beans""","""Grocery""",1,0,0,0 	(N),1 	(Y),"""Love these!""","""These are fantastic. Tons of flavor, and you'll never miss the sodium.""",2015-08-31,positive
"""US""","""10984488""","""R2C143OU1RVWIE""","""B00NVMIQE6""","""237339990""","""YS Organic Bee Farms Certified Organic Raw Honey 100% Unprocessed, Unpasteurized - Kosher 32oz 2 Lbs""","""Grocery""",1,1,1,0 	(N),1 	(Y),"""Five Stars""","""Gonna bu more""",2015-08-31,positive
"""US""","""21352127""","""R22GD9SIFHF9TN""","""B00BVUBP4I""","""86866750""","""Star Anise-1Lb-Whole Chinese Star Anise Pods""","""Grocery""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Lovely taste and came packaged very well.""",2015-08-31,positive
"""US""","""44123034""","""R1J1MRGFY0N0IY""","""B008P2FSKC""","""287058930""","""Pure Natural Miracles Cacao Nibs. Raw, Organic and Premium Criollo Variety.""","""Grocery""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Just as advertised.""",2015-08-31,positive
"""US""","""21342451""","""R9CQ2MB8HVRJX""","""B0060RK7FK""","""357671832""","""Bali's Best Coffee Candy Individually Wrapped""","""Grocery""",0,0,0,0 	(N),1 	(Y),"""Coffee candy.""","""Candy was about the same as the other coffee candy I've bought. Was good but not outstanding.""",2015-08-31,negative
"""US""","""8105432""","""R3O5K94NWGX87F""","""B00KTIWIWQ""","""434097560""","""Red Yeast Rice""","""Grocery""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Fast shipping and good product.""",2015-08-31,positive
"""US""","""36680582""","""R1EWUZ6HT6TQHD""","""B00W2ZGBNQ""","""23582653""","""Matcha Green Tea Powder - Dual Certified Organic - Ceremonial Grade (35g) - True Japanese 1st Harvest - 200 Years History by GREENHOUSE SUPERFOODS [1.23oz]""","""Grocery""",1,1,1,0 	(N),1 	(Y),"""Great Ceremonial grade matcha""","""I have purchased ceremonial grade matcha from three different vendors and this was by far the best of the three. It isn't bitter and it has a smooth mouth feel.""",2015-08-31,positive
"""US""","""41855640""","""R14RNK4F6OPVHI""","""B00MGDVYCM""","""527526119""","""Emerald Cocoa Roast Dark Chocolate Almonds - 38 oz.""","""Grocery""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Delicious""",2015-08-31,positive
"""US""","""13730310""","""R29XUIKKYB1SVA""","""B00NESWWIS""","""807933739""","""Fiber One Chewy Bars Oats & Chocolate: 36 Bars of 1.4 Oz""","""Grocery""",1,2,3,0 	(N),0 	(N),"""Very Satisfying!!""","""I needed more fiber in my diet and decided to try these Fiber One Oats and Chocolate Bars. They satisify my need for fiber and my love of chocolate.<br /><br />Each bar is 1.4 ounces and provides 35% of your daily fiber. They have 4g of fat per bar. These bars are made by General Mills. The bars are chewy and a little crunchy. They are naturally flavored. Some of the ingredients in the bar are semisweet chocolate chips, whole grain oats, barley flakes, sugarcane fiber, soy lecithin and milk.<br /><br />This is a great value for this hard cardboard box. This is the price that I would get if I went to Sam's Club. These bars are regularly sold in vending machines and at convenience stores. They are great snacks, for the kids in-between meals, to take on the run, to take on vacations or anytime you want something healthy to eat on the go.<br /><br />I was very pleased with these bars and I continue to purchase them.""",2015-08-31,positive
"""US""","""48872127""","""R22YPES48XVR9Z""","""B00O8SQTIM""","""46432804""","""Gerber Good Start Infant Formula Sample Box""","""Grocery""",0,0,0,0 	(N),0 	(N),"""Okay formula""","""Like most working moms, I can't pump enough to feed my baby exclusively breast milk. For these formulas, I preferred the gentle version to the soothe version for our son. Overall, these aren't my favorite formulas. I felt like they caused more intestinal issues than other formulas. (I'm still stymied why many formulas, like the soothe version, use complex sugars when babies should be getting most of their sugars in a simple form, like they do in breast milk. I know it's probably cheaper for the company, but I'd prefer to pay more and have a formulation closer to breast milk. But this is just my opinion, and this may work very well for lots of people.)""",2015-08-31,negative
"""US""","""12859252""","""RTL7D7ONFKQTO""","""B0064OLVFY""","""518513658""","""Cheese Wax 1 lb - Red""","""Grocery""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Love it!""",2015-08-31,positive
"""US""","""33828780""","""R2B9WKQP7ZZVPQ""","""B006ONNLNA""","""702537450""","""Gustaf’s Traditional Dutch Authentic Double Salt Licorice (Dubble Zoute Drop), 7-Ounce Tub""","""Grocery""",0,0,5,0 	(N),1 	(Y),"""It's actually TOO salty.""","""Not what I expected. Did not like it at all.""",2015-08-31,negative
"""US""","""33605939""","""RGYFDX8QXKEIR""","""B007KO2MLO""","""328837464""","""Big Maria""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),0 	(N),"""Quirky""","""Elmore Leonard meets the cast of Sierra Madre. Just a quirky read that will make you want to keep trying no matter what happens.""",2013-09-09,positive
"""US""","""34058393""","""R13CBGTMNV9R8Z""","""B005FLODDE""","""764276359""","""The Woman Who Wasn't There: The True Story of an Incredible Deception""","""Digital_Ebook_Purchase""",1,1,2,0 	(N),1 	(Y),"""The Woman Who Wasn't There""","""This book was very interesting. It is a true story about a woman who perpetrated a lie about her survival of the attack on 9/11. It was so amazing to me that she could/would do such a thing. It had such a devastating effect on so many.""",2013-09-09,positive
"""US""","""39601147""","""R7DRFHC0F71O0""","""B00EA3L35O""","""535606445""","""Mary had A Sleepy Sheep""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),0 	(N),"""This Sleepy Sheep rocks!""","""I had the opportunity to review Mary had a Sleepy Sheep by Julia Dweck with my kindergarten class and they thought it was hysterical! We have read this story multiple times and it's just as funny every time. It's about a little girl and her sheep who is so sleepy no matter what she tries to do to wake him up. And she tries some pretty crazy things! You'll have to purchase it and see for yourself how she finally keeps her poor sheep awake :)""",2013-09-09,positive
"""US""","""17351407""","""R27LUKEXU3KBXQ""","""B00BL3JV50""","""240053004""","""Starstruck""","""Digital_Ebook_Purchase""",1,1,1,0 	(N),1 	(Y),"""Steamy and suspenseful!!!!!""","""What a great read! I really couldn't put this book down! A suspenseful twist in this steamy love story will keep you reading!! Where can I find a Jesse?!?! Just loved his relationship with Sam. You've gotta read this story! It won't disappoint!""",2013-09-09,positive
"""US""","""10463387""","""R1VXTPUYMNU687""","""B00CXU7U80""","""931529805""","""The Complete Conan Saga""","""Digital_Ebook_Purchase""",1,1,2,0 	(N),0 	(N),"""Barbarians""","""Barbarians need love too ! Short stories work well with ebooks. The texts can be printed and read later. They can be read on a laptop. Bravo !""",2013-09-09,positive
"""US""","""50484904""","""R30DKW1GJWLPZC""","""B004EWGS5G""","""442453110""","""The Middle Passage (A Cat Royal Adventure)""","""Digital_Ebook_Purchase""",0,1,2,0 	(N),1 	(Y),"""Menu....""","""It was okay obviously, but if you hadn't read the other beginning ' books,' well it would be confusing. Plus, there's the fact that it did not tell me that it was a script for a play, though the plot is sort of good once you get kind of the idea of what happened.""",2013-09-09,negative
"""US""","""7145636""","""R18DPFG2FALJI9""","""B00BNRJAT6""","""856774152""","""Hide in Plain Sight (The Three Sisters Inn Book 1)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Awesome book""","""Very interesting and kept me reading. Read it in one day. Didn't get much of anything else done. Very good ..""",2013-09-09,positive
"""US""","""6285538""","""R24D677N5WBW5Q""","""B007FZOXJM""","""5589837""","""Face of Betrayal (A Triple Threat Novel)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Face of betrayal""","""Really enjoyed this book and the author! Ready to read the next one! Thanks for keeping me intrigued and unable to put my book down.""",2013-09-09,positive
"""US""","""10278048""","""R2FCJ9BQLSIOR3""","""B00B6AK7LU""","""362701357""","""Final Justice (A Romantic Suspense)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Very good""","""I really liked this book. I felt like I got to know the characters. It was a really good read.""",2013-09-09,positive
"""US""","""16568972""","""R1R6K4MAKDWTXI""","""B00EVMMLU0""","""342745087""","""Falling For My Husband (British Billionaires)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Ouch! My neck is sore!!!""","""Reading Callum and Stella's story was a bit like watching a tennis match. They bounced like a tennis ball back and forth from his side of the court to her side of the court. They were together then not together, together and then not, over and over again. Like a tennis match, it was entertaining at times, but was nerve racking and tiring to watch. Yet, I couldn't stop reading. Although it was painful to witness, I did like the dilemma Callum found himself in when the woman who had shattered his heart suddenly came back to him and wanted him back. He was caught between that proverbial rock and a hard place and was forced to make an impossibly tough choice. But, just like in a tennis match, in order for Callum to win in Love, he had to put himself out there, face his opponent head on with everything he had, and fight to win. I get why Stella's brother did what he did. He gave his \\""brother\\"" and sister the ultimate gift.....LOVE and family!""",2013-09-09,positive
"""US""","""26001763""","""R3R5DILCWM8J7B""","""B00E4W4984""","""186117550""","""Forgetting Tabitha""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""It was a wonderful book""","""I really enjoyed this book. It broke my heart to imagine what some of the children had to do to survive.<br />The book kept my interest throughout the entire book.<br />I recommended my sister and her daughter both to read this book.<br />I loved it.""",2013-09-09,positive
"""US""","""48203259""","""RR5K72IZOCOFE""","""B005A1JBB8""","""947574172""","""The Blacksmith's Son (Mageborn Book 1)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),0 	(N),"""Worth reading""","""Although not completely original, it has a decent plot and entertaining points. Some humor it's well, but at times is a bit cheesy. Still worth reading though.""",2013-09-09,positive
"""US""","""45028038""","""R3K9PJU5GLDY3O""","""B0044DELIQ""","""427899617""","""Vampire Vacation: Adult Urban Fantasy (The V V Inn Book 1)""","""Digital_Ebook_Purchase""",1,1,2,0 	(N),1 	(Y),"""Very Good Romp""","""Enjoyed the characters and the story line. Kept me entertained and ready for more. A nice fantasy of the undead.""",2013-09-09,positive
"""US""","""42554355""","""R1KTZMCDOJXAEK""","""B00DJQYATE""","""184945574""","""By the Tail (Cougar Falls Book 7)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),0 	(N),"""Love this Series""","""I love the Cougar Falls Series, each time a new one comes out I have new favorite. This was Quince and Joy's Story. Quince took over the Pride after it had been corrupted by Lex. Quince was strong, loyal, charming, determined. He was determined to mate with Joy, he knew they were mates. Joy just kept avoiding him. The chemistry between them was through the roof. I laughed out loud numerous times at his tactics in getting Joy's attention. Joy was strong-willed, funny, determined, and didn't take anything off anybody. Joy and Quince had to work out their issues while dealing with some of Lex' s followers that wanted to cause trouble. By the Tail was funny, heartwarming, hot and steamy with added action. This was a great book, just like the rest of the Courgar Falls Series. I highly recommend. I received an ARC copy of this book in exchange for a honest review. All opinions and thoughts are my own.My review can be found at [...]""",2013-09-09,positive
"""US""","""11251156""","""R3SBEH4Y3W9W11""","""B004XFYNNS""","""820449163""","""The Kingdom (A Fargo Adventure Book 3)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Love this author""","""I really enjoy Clive Cusslers work. The Fargos are a new team. I am going to read a lot more of his books.""",2013-09-09,positive
"""US""","""44677006""","""R3GB8WOHSWW2EG""","""B00A27Z6GO""","""969993834""","""6 Erotic Bedtime Stories (Adult, Sexual content)""","""Digital_Ebook_Purchase""",0,0,0,0 	(N),1 	(Y),"""Didn't finish...""","""I have to admit I didn't finish. The first story was just so-so and I stopped when continuity was lost in the second story when both her husband's and her co-worker's name changed and then back again. Its a super short story and the writer isn't skilled enough to make sure the names are constant? Is it Todd or Perry? Ron or Robert? At this point, I just didn't care enough to continue. I didn't know what to rate it, so gave it middle of the road.""",2013-09-09,negative
